entity_id,dataset,known_pct,unknown_pct,raw_weight,required_weight
KETTLE-FIRE-0675,STRUCTURAL,0.2,0.8,0.5,2.5
KETTLE-FIRE-0675,COMPLEXITY,0,1,0,2
KETTLE-FIRE-0675,STRAIN,0,1,0,1.75
BONAFIDE-PROVISIONS-0676,STRUCTURAL,0.12,0.88,0.3,2.5
BONAFIDE-PROVISIONS-0676,COMPLEXITY,0,1,0,2
BONAFIDE-PROVISIONS-0676,STRAIN,0,1,0,1.75
FARMBOX-DIRECT-0677,STRUCTURAL,0.2,0.8,0.5,2.5
FARMBOX-DIRECT-0677,COMPLEXITY,0,1,0,2
FARMBOX-DIRECT-0677,STRAIN,0,1,0,1.75
MISFITS-MARKET-0678,STRUCTURAL,0.2,0.8,0.5,2.5
MISFITS-MARKET-0678,COMPLEXITY,0,1,0,2
MISFITS-MARKET-0678,STRAIN,0,1,0,1.75
IMPERFECT-FOODS-0679,STRUCTURAL,0.12,0.88,0.3,2.5
IMPERFECT-FOODS-0679,COMPLEXITY,0,1,0,2
IMPERFECT-FOODS-0679,STRAIN,0,1,0,1.75
HUNGRYROOT-0680,STRUCTURAL,0.12,0.88,0.3,2.5
HUNGRYROOT-0680,COMPLEXITY,0,1,0,2
HUNGRYROOT-0680,STRAIN,0,1,0,1.75
GOBBLE-0681,STRUCTURAL,0.2,0.8,0.5,2.5
GOBBLE-0681,COMPLEXITY,0,1,0,2
GOBBLE-0681,STRAIN,0,1,0,1.75
GREEN-CHEF-0682,STRUCTURAL,0.12,0.88,0.3,2.5
GREEN-CHEF-0682,COMPLEXITY,0,1,0,2
GREEN-CHEF-0682,STRAIN,0,1,0,1.75
FRESH-N-LEAN-0683,STRUCTURAL,0.2,0.8,0.5,2.5
FRESH-N-LEAN-0683,COMPLEXITY,0,1,0,2
FRESH-N-LEAN-0683,STRAIN,0,1,0,1.75
VEESTRO-0684,STRUCTURAL,0.12,0.88,0.3,2.5
VEESTRO-0684,COMPLEXITY,0,1,0,2
VEESTRO-0684,STRAIN,0,1,0,1.75
TRUEATS-0685,STRUCTURAL,0.12,0.88,0.3,2.5
TRUEATS-0685,COMPLEXITY,0,1,0,2
TRUEATS-0685,STRAIN,0,1,0,1.75
REAL-GOOD-FOODS-0686,STRUCTURAL,0.2,0.8,0.5,2.5
REAL-GOOD-FOODS-0686,COMPLEXITY,0,1,0,2
REAL-GOOD-FOODS-0686,STRAIN,0,1,0,1.75
OAT-HAUS-0687,STRUCTURAL,0.12,0.88,0.3,2.5
OAT-HAUS-0687,COMPLEXITY,0,1,0,2
OAT-HAUS-0687,STRAIN,0,1,0,1.75
POPPI-0688,STRUCTURAL,0.2,0.8,0.5,2.5
POPPI-0688,COMPLEXITY,0,1,0,2
POPPI-0688,STRAIN,0,1,0,1.75
HEALTH-ADE-0689,STRUCTURAL,0.12,0.88,0.3,2.5
HEALTH-ADE-0689,COMPLEXITY,0,1,0,2
HEALTH-ADE-0689,STRAIN,0,1,0,1.75
FLY-BY-JING-0690,STRUCTURAL,0.2,0.8,0.5,2.5
FLY-BY-JING-0690,COMPLEXITY,0,1,0,2
FLY-BY-JING-0690,STRAIN,0,1,0,1.75
MAYA-KAIMAL-0691,STRUCTURAL,0.12,0.88,0.3,2.5
MAYA-KAIMAL-0691,COMPLEXITY,0,1,0,2
MAYA-KAIMAL-0691,STRAIN,0,1,0,1.75
WILD-EARTH-0692,STRUCTURAL,0.2,0.8,0.5,2.5
WILD-EARTH-0692,COMPLEXITY,0,1,0,2
WILD-EARTH-0692,STRAIN,0,1,0,1.75
THE-GOOD-PATCH-0693,STRUCTURAL,0.2,0.8,0.5,2.5
THE-GOOD-PATCH-0693,COMPLEXITY,0,1,0,2
THE-GOOD-PATCH-0693,STRAIN,0,1,0,1.75
JOOLIES-0694,STRUCTURAL,0.12,0.88,0.3,2.5
JOOLIES-0694,COMPLEXITY,0,1,0,2
JOOLIES-0694,STRAIN,0,1,0,1.75
MALK-ORGANICS-0695,STRUCTURAL,0,1,0,2.5
MALK-ORGANICS-0695,COMPLEXITY,0.15,0.85,0.3,2
MALK-ORGANICS-0695,STRAIN,0,1,0,1.75
KOIA-0696,STRUCTURAL,0.2,0.8,0.5,2.5
KOIA-0696,COMPLEXITY,0,1,0,2
KOIA-0696,STRAIN,0,1,0,1.75
EVOLVED-BY-NATURE-0697,STRUCTURAL,0.12,0.88,0.3,2.5
EVOLVED-BY-NATURE-0697,COMPLEXITY,0,1,0,2
EVOLVED-BY-NATURE-0697,STRAIN,0,1,0,1.75
PRIME-ROOTS-0698,STRUCTURAL,0,1,0,2.5
PRIME-ROOTS-0698,COMPLEXITY,0,1,0,2
PRIME-ROOTS-0698,STRAIN,0.171,0.829,0.3,1.75
MEATI-FOODS-0699,STRUCTURAL,0.12,0.88,0.3,2.5
MEATI-FOODS-0699,COMPLEXITY,0,1,0,2
MEATI-FOODS-0699,STRAIN,0,1,0,1.75
NATURE-S-FYND-0700,STRUCTURAL,0.12,0.88,0.3,2.5
NATURE-S-FYND-0700,COMPLEXITY,0,1,0,2
NATURE-S-FYND-0700,STRAIN,0,1,0,1.75
PERFECT-DAY-0701,STRUCTURAL,0.2,0.8,0.5,2.5
PERFECT-DAY-0701,COMPLEXITY,0,1,0,2
PERFECT-DAY-0701,STRAIN,0,1,0,1.75
FORMO-0702,STRUCTURAL,0.12,0.88,0.3,2.5
FORMO-0702,COMPLEXITY,0,1,0,2
FORMO-0702,STRAIN,0,1,0,1.75
CHANGE-FOODS-0703,STRUCTURAL,0.2,0.8,0.5,2.5
CHANGE-FOODS-0703,COMPLEXITY,0,1,0,2
CHANGE-FOODS-0703,STRAIN,0,1,0,1.75
LYPRI-0704,STRUCTURAL,0,1,0,2.5
LYPRI-0704,COMPLEXITY,0.15,0.85,0.3,2
LYPRI-0704,STRAIN,0,1,0,1.75
NOURISH-INGREDIENTS-0705,STRUCTURAL,0.2,0.8,0.5,2.5
NOURISH-INGREDIENTS-0705,COMPLEXITY,0,1,0,2
NOURISH-INGREDIENTS-0705,STRAIN,0,1,0,1.75
MYCOWORKS-0706,STRUCTURAL,0.2,0.8,0.5,2.5
MYCOWORKS-0706,COMPLEXITY,0,1,0,2
MYCOWORKS-0706,STRAIN,0,1,0,1.75
BOLT-THREADS-0707,STRUCTURAL,0.2,0.8,0.5,2.5
BOLT-THREADS-0707,COMPLEXITY,0,1,0,2
BOLT-THREADS-0707,STRAIN,0,1,0,1.75
PANGAIA-0708,STRUCTURAL,0.12,0.88,0.3,2.5
PANGAIA-0708,COMPLEXITY,0,1,0,2
PANGAIA-0708,STRAIN,0,1,0,1.75
OUTERKNOWN-0709,STRUCTURAL,0.12,0.88,0.3,2.5
OUTERKNOWN-0709,COMPLEXITY,0,1,0,2
OUTERKNOWN-0709,STRAIN,0,1,0,1.75
TENTREE-0710,STRUCTURAL,0.12,0.88,0.3,2.5
TENTREE-0710,COMPLEXITY,0,1,0,2
TENTREE-0710,STRAIN,0,1,0,1.75
GIRLFRIEND-COLLECTIVE-0711,STRUCTURAL,0.2,0.8,0.5,2.5
GIRLFRIEND-COLLECTIVE-0711,COMPLEXITY,0,1,0,2
GIRLFRIEND-COLLECTIVE-0711,STRAIN,0,1,0,1.75
CHRISTY-DAWN-0712,STRUCTURAL,0.12,0.88,0.3,2.5
CHRISTY-DAWN-0712,COMPLEXITY,0,1,0,2
CHRISTY-DAWN-0712,STRAIN,0,1,0,1.75
RE-DONE-0713,STRUCTURAL,0.2,0.8,0.5,2.5
RE-DONE-0713,COMPLEXITY,0,1,0,2
RE-DONE-0713,STRAIN,0,1,0,1.75
AMOUR-VERT-0714,STRUCTURAL,0.12,0.88,0.3,2.5
AMOUR-VERT-0714,COMPLEXITY,0,1,0,2
AMOUR-VERT-0714,STRAIN,0,1,0,1.75
EILEEN-FISHER-CIRCULARITY-0715,STRUCTURAL,0.2,0.8,0.5,2.5
EILEEN-FISHER-CIRCULARITY-0715,COMPLEXITY,0,1,0,2
EILEEN-FISHER-CIRCULARITY-0715,STRAIN,0,1,0,1.75
UNITED-BY-BLUE-0716,STRUCTURAL,0.12,0.88,0.3,2.5
UNITED-BY-BLUE-0716,COMPLEXITY,0,1,0,2
UNITED-BY-BLUE-0716,STRAIN,0,1,0,1.75
PACT-0717,STRUCTURAL,0.2,0.8,0.5,2.5
PACT-0717,COMPLEXITY,0,1,0,2
PACT-0717,STRAIN,0,1,0,1.75
KNOWN-SUPPLY-0718,STRUCTURAL,0,1,0,2.5
KNOWN-SUPPLY-0718,COMPLEXITY,0,1,0,2
KNOWN-SUPPLY-0718,STRAIN,0.171,0.829,0.3,1.75
TONLE-0719,STRUCTURAL,0.2,0.8,0.5,2.5
TONLE-0719,COMPLEXITY,0,1,0,2
TONLE-0719,STRAIN,0,1,0,1.75
ABLE-0720,STRUCTURAL,0.12,0.88,0.3,2.5
ABLE-0720,COMPLEXITY,0,1,0,2
ABLE-0720,STRAIN,0,1,0,1.75
MATA-TRADERS-0721,STRUCTURAL,0.2,0.8,0.5,2.5
MATA-TRADERS-0721,COMPLEXITY,0,1,0,2
MATA-TRADERS-0721,STRAIN,0,1,0,1.75
RAVEN-LILY-0722,STRUCTURAL,0.12,0.88,0.3,2.5
RAVEN-LILY-0722,COMPLEXITY,0,1,0,2
RAVEN-LILY-0722,STRAIN,0,1,0,1.75
NOONDAY-COLLECTION-0723,STRUCTURAL,0.12,0.88,0.3,2.5
NOONDAY-COLLECTION-0723,COMPLEXITY,0,1,0,2
NOONDAY-COLLECTION-0723,STRAIN,0,1,0,1.75
SOKO-0724,STRUCTURAL,0.12,0.88,0.3,2.5
SOKO-0724,COMPLEXITY,0,1,0,2
SOKO-0724,STRAIN,0,1,0,1.75
THE-CITIZENRY-0725,STRUCTURAL,0.12,0.88,0.3,2.5
THE-CITIZENRY-0725,COMPLEXITY,0,1,0,2
THE-CITIZENRY-0725,STRAIN,0,1,0,1.75
MADE-TRADE-0726,STRUCTURAL,0.2,0.8,0.5,2.5
MADE-TRADE-0726,COMPLEXITY,0,1,0,2
MADE-TRADE-0726,STRAIN,0,1,0,1.75
AVOCADO-GREEN-BRANDS-0727,STRUCTURAL,0.2,0.8,0.5,2.5
AVOCADO-GREEN-BRANDS-0727,COMPLEXITY,0,1,0,2
AVOCADO-GREEN-BRANDS-0727,STRAIN,0,1,0,1.75
PLUSHBEDS-0728,STRUCTURAL,0.12,0.88,0.3,2.5
PLUSHBEDS-0728,COMPLEXITY,0,1,0,2
PLUSHBEDS-0728,STRAIN,0,1,0,1.75
SAATVA-0729,STRUCTURAL,0.12,0.88,0.3,2.5
SAATVA-0729,COMPLEXITY,0,1,0,2
SAATVA-0729,STRAIN,0,1,0,1.75
EIGHT-SLEEP-0730,STRUCTURAL,0.12,0.88,0.3,2.5
EIGHT-SLEEP-0730,COMPLEXITY,0,1,0,2
EIGHT-SLEEP-0730,STRAIN,0,1,0,1.75
BRYTE-0731,STRUCTURAL,0.2,0.8,0.5,2.5
BRYTE-0731,COMPLEXITY,0,1,0,2
BRYTE-0731,STRAIN,0,1,0,1.75
SLEEP-NUMBER-DTC-0732,STRUCTURAL,0.2,0.8,0.5,2.5
SLEEP-NUMBER-DTC-0732,COMPLEXITY,0,1,0,2
SLEEP-NUMBER-DTC-0732,STRAIN,0,1,0,1.75
CASPER-LABS-0733,STRUCTURAL,0.2,0.8,0.5,2.5
CASPER-LABS-0733,COMPLEXITY,0,1,0,2
CASPER-LABS-0733,STRAIN,0,1,0,1.75
HELIX-DNA-0734,STRUCTURAL,0.2,0.8,0.5,2.5
HELIX-DNA-0734,COMPLEXITY,0,1,0,2
HELIX-DNA-0734,STRAIN,0,1,0,1.75
23ANDME-WELLNESS-0735,STRUCTURAL,0.2,0.8,0.5,2.5
23ANDME-WELLNESS-0735,COMPLEXITY,0,1,0,2
23ANDME-WELLNESS-0735,STRAIN,0,1,0,1.75
VIOME-0736,STRUCTURAL,0.12,0.88,0.3,2.5
VIOME-0736,COMPLEXITY,0,1,0,2
VIOME-0736,STRAIN,0,1,0,1.75
INSIDETRACKER-0737,STRUCTURAL,0.12,0.88,0.3,2.5
INSIDETRACKER-0737,COMPLEXITY,0,1,0,2
INSIDETRACKER-0737,STRAIN,0,1,0,1.75
LEVELS-HEALTH-0738,STRUCTURAL,0.12,0.88,0.3,2.5
LEVELS-HEALTH-0738,COMPLEXITY,0,1,0,2
LEVELS-HEALTH-0738,STRAIN,0,1,0,1.75
WHOOP-0739,STRUCTURAL,0.12,0.88,0.3,2.5
WHOOP-0739,COMPLEXITY,0,1,0,2
WHOOP-0739,STRAIN,0,1,0,1.75
OURA-0740,STRUCTURAL,0.2,0.8,0.5,2.5
OURA-0740,COMPLEXITY,0,1,0,2
OURA-0740,STRAIN,0,1,0,1.75
FITBIT-U-S-0741,STRUCTURAL,0.2,0.8,0.5,2.5
FITBIT-U-S-0741,COMPLEXITY,0,1,0,2
FITBIT-U-S-0741,STRAIN,0,1,0,1.75
GARMIN-WELLNESS-0742,STRUCTURAL,0.12,0.88,0.3,2.5
GARMIN-WELLNESS-0742,COMPLEXITY,0,1,0,2
GARMIN-WELLNESS-0742,STRAIN,0,1,0,1.75
HYPERICE-0743,STRUCTURAL,0.12,0.88,0.3,2.5
HYPERICE-0743,COMPLEXITY,0,1,0,2
HYPERICE-0743,STRAIN,0,1,0,1.75
THERABODY-0744,STRUCTURAL,0.2,0.8,0.5,2.5
THERABODY-0744,COMPLEXITY,0,1,0,2
THERABODY-0744,STRAIN,0,1,0,1.75
HYDROW-0745,STRUCTURAL,0.12,0.88,0.3,2.5
HYDROW-0745,COMPLEXITY,0,1,0,2
HYDROW-0745,STRAIN,0,1,0,1.75
TONAL-0746,STRUCTURAL,0.2,0.8,0.5,2.5
TONAL-0746,COMPLEXITY,0,1,0,2
TONAL-0746,STRAIN,0,1,0,1.75
MIRROR-BY-LULULEMON-0747,STRUCTURAL,0.2,0.8,0.5,2.5
MIRROR-BY-LULULEMON-0747,COMPLEXITY,0,1,0,2
MIRROR-BY-LULULEMON-0747,STRAIN,0,1,0,1.75
PELOTON-DTC-0748,STRUCTURAL,0.2,0.8,0.5,2.5
PELOTON-DTC-0748,COMPLEXITY,0,1,0,2
PELOTON-DTC-0748,STRAIN,0,1,0,1.75
NORDICTRACK-0749,STRUCTURAL,0.12,0.88,0.3,2.5
NORDICTRACK-0749,COMPLEXITY,0,1,0,2
NORDICTRACK-0749,STRAIN,0,1,0,1.75
SOLE-FITNESS-0750,STRUCTURAL,0.12,0.88,0.3,2.5
SOLE-FITNESS-0750,COMPLEXITY,0,1,0,2
SOLE-FITNESS-0750,STRAIN,0,1,0,1.75
BOWFLEX-0751,STRUCTURAL,0.2,0.8,0.5,2.5
BOWFLEX-0751,COMPLEXITY,0,1,0,2
BOWFLEX-0751,STRAIN,0,1,0,1.75
TEMPO-0752,STRUCTURAL,0.12,0.88,0.3,2.5
TEMPO-0752,COMPLEXITY,0,1,0,2
TEMPO-0752,STRAIN,0,1,0,1.75
FIGHTCAMP-0753,STRUCTURAL,0.12,0.88,0.3,2.5
FIGHTCAMP-0753,COMPLEXITY,0,1,0,2
FIGHTCAMP-0753,STRAIN,0,1,0,1.75
BRILLIANT-LABS-0754,STRUCTURAL,0.2,0.8,0.5,2.5
BRILLIANT-LABS-0754,COMPLEXITY,0,1,0,2
BRILLIANT-LABS-0754,STRAIN,0,1,0,1.75
RAY-BAN-META-U-S-0755,STRUCTURAL,0.2,0.8,0.5,2.5
RAY-BAN-META-U-S-0755,COMPLEXITY,0,1,0,2
RAY-BAN-META-U-S-0755,STRAIN,0,1,0,1.75
MOJO-VISION-0756,STRUCTURAL,0.12,0.88,0.3,2.5
MOJO-VISION-0756,COMPLEXITY,0,1,0,2
MOJO-VISION-0756,STRAIN,0,1,0,1.75
HUMANE-AI-0757,STRUCTURAL,0.12,0.88,0.3,2.5
HUMANE-AI-0757,COMPLEXITY,0,1,0,2
HUMANE-AI-0757,STRAIN,0,1,0,1.75
RABBIT-INC-0758,STRUCTURAL,0.12,0.88,0.3,2.5
RABBIT-INC-0758,COMPLEXITY,0,1,0,2
RABBIT-INC-0758,STRAIN,0,1,0,1.75
REWIND-AI-0759,STRUCTURAL,0.12,0.88,0.3,2.5
REWIND-AI-0759,COMPLEXITY,0,1,0,2
REWIND-AI-0759,STRAIN,0,1,0,1.75
ARIA-INSIGHTS-0760,STRUCTURAL,0.2,0.8,0.5,2.5
ARIA-INSIGHTS-0760,COMPLEXITY,0,1,0,2
ARIA-INSIGHTS-0760,STRAIN,0,1,0,1.75
SKYDIO-0761,STRUCTURAL,0.12,0.88,0.3,2.5
SKYDIO-0761,COMPLEXITY,0,1,0,2
SKYDIO-0761,STRAIN,0,1,0,1.75
ANDURIL-0762,STRUCTURAL,0.2,0.8,0.5,2.5
ANDURIL-0762,COMPLEXITY,0,1,0,2
ANDURIL-0762,STRAIN,0,1,0,1.75
SHIELD-AI-0763,STRUCTURAL,0.12,0.88,0.3,2.5
SHIELD-AI-0763,COMPLEXITY,0,1,0,2
SHIELD-AI-0763,STRAIN,0,1,0,1.75
PALANTIR-COMMERCIAL-0764,STRUCTURAL,0.2,0.8,0.5,2.5
PALANTIR-COMMERCIAL-0764,COMPLEXITY,0,1,0,2
PALANTIR-COMMERCIAL-0764,STRAIN,0,1,0,1.75
C3-AI-0765,STRUCTURAL,0.12,0.88,0.3,2.5
C3-AI-0765,COMPLEXITY,0,1,0,2
C3-AI-0765,STRAIN,0,1,0,1.75
DATABRICKS-GTM-0766,STRUCTURAL,0.2,0.8,0.5,2.5
DATABRICKS-GTM-0766,COMPLEXITY,0,1,0,2
DATABRICKS-GTM-0766,STRAIN,0,1,0,1.75
SNOWFLAKE-SMB-0767,STRUCTURAL,0.12,0.88,0.3,2.5
SNOWFLAKE-SMB-0767,COMPLEXITY,0,1,0,2
SNOWFLAKE-SMB-0767,STRAIN,0,1,0,1.75
HASHICORP-0768,STRUCTURAL,0.2,0.8,0.5,2.5
HASHICORP-0768,COMPLEXITY,0,1,0,2
HASHICORP-0768,STRAIN,0,1,0,1.75
GITLAB-0769,STRUCTURAL,0.2,0.8,0.5,2.5
GITLAB-0769,COMPLEXITY,0,1,0,2
GITLAB-0769,STRAIN,0,1,0,1.75
CIRCLECI-0770,STRUCTURAL,0.12,0.88,0.3,2.5
CIRCLECI-0770,COMPLEXITY,0,1,0,2
CIRCLECI-0770,STRAIN,0,1,0,1.75
LAUNCHDARKLY-0771,STRUCTURAL,0,1,0,2.5
LAUNCHDARKLY-0771,COMPLEXITY,0,1,0,2
LAUNCHDARKLY-0771,STRAIN,0.171,0.829,0.3,1.75
FIGMA-0772,STRUCTURAL,0.2,0.8,0.5,2.5
FIGMA-0772,COMPLEXITY,0,1,0,2
FIGMA-0772,STRAIN,0,1,0,1.75
NOTION-0773,STRUCTURAL,0.12,0.88,0.3,2.5
NOTION-0773,COMPLEXITY,0,1,0,2
NOTION-0773,STRAIN,0,1,0,1.75
AIRTABLE-0774,STRUCTURAL,0.12,0.88,0.3,2.5
AIRTABLE-0774,COMPLEXITY,0,1,0,2
AIRTABLE-0774,STRAIN,0,1,0,1.75
CANVA-U-S-0775,STRUCTURAL,0.2,0.8,0.5,2.5
CANVA-U-S-0775,COMPLEXITY,0,1,0,2
CANVA-U-S-0775,STRAIN,0,1,0,1.75
ZAPIER-0776,STRUCTURAL,0.2,0.8,0.5,2.5
ZAPIER-0776,COMPLEXITY,0,1,0,2
ZAPIER-0776,STRAIN,0,1,0,1.75
WEBFLOW-0777,STRUCTURAL,0.2,0.8,0.5,2.5
WEBFLOW-0777,COMPLEXITY,0,1,0,2
WEBFLOW-0777,STRAIN,0,1,0,1.75
VERCEL-0778,STRUCTURAL,0.12,0.88,0.3,2.5
VERCEL-0778,COMPLEXITY,0,1,0,2
VERCEL-0778,STRAIN,0,1,0,1.75
NETLIFY-0779,STRUCTURAL,0.2,0.8,0.5,2.5
NETLIFY-0779,COMPLEXITY,0,1,0,2
NETLIFY-0779,STRAIN,0,1,0,1.75
RENDER-0780,STRUCTURAL,0.12,0.88,0.3,2.5
RENDER-0780,COMPLEXITY,0,1,0,2
RENDER-0780,STRAIN,0,1,0,1.75
RAILWAY-0781,STRUCTURAL,0.2,0.8,0.5,2.5
RAILWAY-0781,COMPLEXITY,0,1,0,2
RAILWAY-0781,STRAIN,0,1,0,1.75
SUPABASE-0782,STRUCTURAL,0.12,0.88,0.3,2.5
SUPABASE-0782,COMPLEXITY,0,1,0,2
SUPABASE-0782,STRAIN,0,1,0,1.75
MONGODB-COMMERCIAL-0783,STRUCTURAL,0.2,0.8,0.5,2.5
MONGODB-COMMERCIAL-0783,COMPLEXITY,0,1,0,2
MONGODB-COMMERCIAL-0783,STRAIN,0,1,0,1.75
ELASTIC-0784,STRUCTURAL,0.12,0.88,0.3,2.5
ELASTIC-0784,COMPLEXITY,0,1,0,2
ELASTIC-0784,STRAIN,0,1,0,1.75
DATADOG-SMB-0785,STRUCTURAL,0.12,0.88,0.3,2.5
DATADOG-SMB-0785,COMPLEXITY,0,1,0,2
DATADOG-SMB-0785,STRAIN,0,1,0,1.75
CLOUDFLARE-REVENUE-0786,STRUCTURAL,0.2,0.8,0.5,2.5
CLOUDFLARE-REVENUE-0786,COMPLEXITY,0,1,0,2
CLOUDFLARE-REVENUE-0786,STRAIN,0,1,0,1.75
FASTLY-0787,STRUCTURAL,0.12,0.88,0.3,2.5
FASTLY-0787,COMPLEXITY,0,1,0,2
FASTLY-0787,STRAIN,0,1,0,1.75
TWILIO-SEGMENT-0788,STRUCTURAL,0.2,0.8,0.5,2.5
TWILIO-SEGMENT-0788,COMPLEXITY,0,1,0,2
TWILIO-SEGMENT-0788,STRAIN,0,1,0,1.75
STRIPE-ATLAS-0789,STRUCTURAL,0.12,0.88,0.3,2.5
STRIPE-ATLAS-0789,COMPLEXITY,0,1,0,2
STRIPE-ATLAS-0789,STRAIN,0,1,0,1.75
PLAID-0790,STRUCTURAL,0.2,0.8,0.5,2.5
PLAID-0790,COMPLEXITY,0,1,0,2
PLAID-0790,STRAIN,0,1,0,1.75
MARQETA-0791,STRUCTURAL,0.12,0.88,0.3,2.5
MARQETA-0791,COMPLEXITY,0,1,0,2
MARQETA-0791,STRAIN,0,1,0,1.75
RIPPLE-U-S-0792,STRUCTURAL,0.12,0.88,0.3,2.5
RIPPLE-U-S-0792,COMPLEXITY,0,1,0,2
RIPPLE-U-S-0792,STRAIN,0,1,0,1.75
COINBASE-COMMERCIAL-0793,STRUCTURAL,0.2,0.8,0.5,2.5
COINBASE-COMMERCIAL-0793,COMPLEXITY,0,1,0,2
COINBASE-COMMERCIAL-0793,STRAIN,0,1,0,1.75
KRAKEN-0794,STRUCTURAL,0.12,0.88,0.3,2.5
KRAKEN-0794,COMPLEXITY,0,1,0,2
KRAKEN-0794,STRAIN,0,1,0,1.75
GEMINI-0795,STRUCTURAL,0.12,0.88,0.3,2.5
GEMINI-0795,COMPLEXITY,0,1,0,2
GEMINI-0795,STRAIN,0,1,0,1.75
ROBINHOOD-INSTITUTIONAL-0796,STRUCTURAL,0.2,0.8,0.5,2.5
ROBINHOOD-INSTITUTIONAL-0796,COMPLEXITY,0,1,0,2
ROBINHOOD-INSTITUTIONAL-0796,STRAIN,0,1,0,1.75
SOFI-TECH-0797,STRUCTURAL,0.2,0.8,0.5,2.5
SOFI-TECH-0797,COMPLEXITY,0,1,0,2
SOFI-TECH-0797,STRAIN,0,1,0,1.75
CHIME-0798,STRUCTURAL,0.12,0.88,0.3,2.5
CHIME-0798,COMPLEXITY,0,1,0,2
CHIME-0798,STRAIN,0,1,0,1.75
VARO-BANK-0799,STRUCTURAL,0.2,0.8,0.5,2.5
VARO-BANK-0799,COMPLEXITY,0,1,0,2
VARO-BANK-0799,STRAIN,0,1,0,1.75
CURRENT-0800,STRUCTURAL,0,1,0,2.5
CURRENT-0800,COMPLEXITY,0,1,0,2
CURRENT-0800,STRAIN,0.171,0.829,0.3,1.75
STEP-0801,STRUCTURAL,0.2,0.8,0.5,2.5
STEP-0801,COMPLEXITY,0,1,0,2
STEP-0801,STRAIN,0,1,0,1.75
DAVE-0802,STRUCTURAL,0.12,0.88,0.3,2.5
DAVE-0802,COMPLEXITY,0,1,0,2
DAVE-0802,STRAIN,0,1,0,1.75
MONEYLION-0803,STRUCTURAL,0.12,0.88,0.3,2.5
MONEYLION-0803,COMPLEXITY,0,1,0,2
MONEYLION-0803,STRAIN,0,1,0,1.75
UPGRADE-0804,STRUCTURAL,0.12,0.88,0.3,2.5
UPGRADE-0804,COMPLEXITY,0,1,0,2
UPGRADE-0804,STRAIN,0,1,0,1.75
AVANT-0805,STRUCTURAL,0.12,0.88,0.3,2.5
AVANT-0805,COMPLEXITY,0,1,0,2
AVANT-0805,STRAIN,0,1,0,1.75
LENDINGCLUB-U-S-0806,STRUCTURAL,0.2,0.8,0.5,2.5
LENDINGCLUB-U-S-0806,COMPLEXITY,0,1,0,2
LENDINGCLUB-U-S-0806,STRAIN,0,1,0,1.75
AFFIRM-0807,STRUCTURAL,0.2,0.8,0.5,2.5
AFFIRM-0807,COMPLEXITY,0,1,0,2
AFFIRM-0807,STRAIN,0,1,0,1.75
KLARNA-U-S-0808,STRUCTURAL,0.2,0.8,0.5,2.5
KLARNA-U-S-0808,COMPLEXITY,0,1,0,2
KLARNA-U-S-0808,STRAIN,0,1,0,1.75
AFTERPAY-U-S-0809,STRUCTURAL,0.12,0.88,0.3,2.5
AFTERPAY-U-S-0809,COMPLEXITY,0,1,0,2
AFTERPAY-U-S-0809,STRAIN,0,1,0,1.75
BLOCK-CASH-APP-0810,STRUCTURAL,0.2,0.8,0.5,2.5
BLOCK-CASH-APP-0810,COMPLEXITY,0,1,0,2
BLOCK-CASH-APP-0810,STRAIN,0,1,0,1.75
PAYPAL-LABS-0811,STRUCTURAL,0.12,0.88,0.3,2.5
PAYPAL-LABS-0811,COMPLEXITY,0,1,0,2
PAYPAL-LABS-0811,STRAIN,0,1,0,1.75
SQUARE-0812,STRUCTURAL,0.2,0.8,0.5,2.5
SQUARE-0812,COMPLEXITY,0,1,0,2
SQUARE-0812,STRAIN,0,1,0,1.75
TOAST-0813,STRUCTURAL,0.12,0.88,0.3,2.5
TOAST-0813,COMPLEXITY,0,1,0,2
TOAST-0813,STRAIN,0,1,0,1.75
SHOPIFY-U-S-0814,STRUCTURAL,0.12,0.88,0.3,2.5
SHOPIFY-U-S-0814,COMPLEXITY,0,1,0,2
SHOPIFY-U-S-0814,STRAIN,0,1,0,1.75
BIGCOMMERCE-0815,STRUCTURAL,0.2,0.8,0.5,2.5
BIGCOMMERCE-0815,COMPLEXITY,0,1,0,2
BIGCOMMERCE-0815,STRAIN,0,1,0,1.75
WOOCOMMERCE-AUTOMATTIC-0816,STRUCTURAL,0.2,0.8,0.5,2.5
WOOCOMMERCE-AUTOMATTIC-0816,COMPLEXITY,0,1,0,2
WOOCOMMERCE-AUTOMATTIC-0816,STRAIN,0,1,0,1.75
ECWID-0817,STRUCTURAL,0.12,0.88,0.3,2.5
ECWID-0817,COMPLEXITY,0,1,0,2
ECWID-0817,STRAIN,0,1,0,1.75
SHIFT4-0818,STRUCTURAL,0.12,0.88,0.3,2.5
SHIFT4-0818,COMPLEXITY,0,1,0,2
SHIFT4-0818,STRAIN,0,1,0,1.75
LIGHTSPEED-0819,STRUCTURAL,0.12,0.88,0.3,2.5
LIGHTSPEED-0819,COMPLEXITY,0,1,0,2
LIGHTSPEED-0819,STRAIN,0,1,0,1.75
CLOVER-FISERV-SME-0820,STRUCTURAL,0.2,0.8,0.5,2.5
CLOVER-FISERV-SME-0820,COMPLEXITY,0,1,0,2
CLOVER-FISERV-SME-0820,STRAIN,0,1,0,1.75
